"time	month	temperature	wind	humidity	barometer	visibility	weather"
"23.0	9	26	6	94	1010	0	Passing clouds"
"23.5	9	26	11	94	1010	0	Passing clouds"
"0.0	9	26	7	94	1010	0	Passing clouds"
"0.5	9	25	9	100	1009	0	Passing clouds"
"1.0	9	25	9	100	1009	0	Passing clouds"
"1.5	9	25	7	94	1009	0	Passing clouds"
"2.0	9	25	2	94	1008	0	Passing clouds"
"2.5	9	25	4	94	1008	0	Passing clouds"
"3.0	9	25	2	94	1008	0	Passing clouds"
"3.5	9	25	4	94	1008	0	Passing clouds"
"4.0	9	25	2	94	1008	0	Passing clouds"
"4.5	9	25	4	94	1008	0	Passing clouds"
"5.0	9	25	4	94	1008	8	Clear"
"5.5	9	25	2	100	1009	8	Passing clouds"
"6.0	9	25	4	100	1009	7	Scattered clouds"
"6.5	9	26	2	94	1010	8	Passing clouds"
"7.0	9	26	6	100	1010	8	Passing clouds"
"7.5	9	27	11	89	1011	0	Scattered clouds"
"8.5	9	28	9	84	1011	0	Scattered clouds"
"9.0	9	29	9	84	1011	0	Partly sunny"
"9.5	9	29	13	79	1011	0	Partly sunny"
"10.0	9	30	9	75	1011	0	Scattered clouds"
"10.5	9	31	11	70	1010	0	Scattered clouds"
"11.0	9	30	15	75	1010	0	Scattered clouds"
"11.5	9	32	11	71	1009	0	Partly sunny"
"12.0	9	31	15	70	1009	0	Partly sunny"
"12.5	9	32	11	71	1008	0	Partly sunny"
"13.0	9	33	13	63	1007	0	Partly sunny"
"13.5	9	32	11	67	1007	0	Partly sunny"
"14.0	9	34	7	63	1006	0	Partly sunny"
"14.5	9	34	13	59	1006	0	Scattered clouds"
"15.0	9	34	9	59	1005	0	Scattered clouds"
"15.5	9	34	11	59	1005	0	Partly sunny"
"16.0	9	33	9	63	1006	5	Rain showers Partly sunny"
"16.5	9	30	7	75	1006	8	Sprinkles Partly sunny"
"17.0	9	29	15	79	1006	8	Sprinkles Partly sunny"
"17.5	9	29	9	79	1007	5	Thunderstorms Scattered clouds"
"18.0	9	28	4	84	1007	8	Sprinkles Partly cloudy"
"18.5	9	28	11	84	1007	8	Light rain Partly cloudy"
"19.0	9	28	9	84	1008	8	Sprinkles Partly cloudy"
"19.5	9	25	13	94	1009	3	Thunderstorms Partly cloudy"
"20.0	9	25	7	94	1009	7	Light rain Partly cloudy"
"20.5	9	25	7	94	1009	8	Partly cloudy"
"21.0	9	25	6	100	1009	8	Partly cloudy"
"21.5	9	26	11	94	1010	0	Partly cloudy"
"22.0	9	26	2	94	1010	0	Partly cloudy"
"22.5	9	26	2	94	1009	0	Partly cloudy"
"23.0	9	26	7	94	1009	0	Partly cloudy"
"23.5	9	26	2	94	1009	0	Partly cloudy"
"0.0	9	26	6	94	1009	0	Partly cloudy"
"0.5	9	26	4	94	1009	8	Partly cloudy"
"1.0	9	26	4	94	1008	7	Partly cloudy"
"1.5	9	25	4	100	1008	7	Partly cloudy"
"2.0	9	25	7	100	1008	7	Partly cloudy"
"2.5	9	25	0	94	1008	7	Partly cloudy"
"3.0	9	25	2	94	1007	7	Partly cloudy"
"3.5	9	25	4	94	1007	8	Partly cloudy"
"4.0	9	25	4	94	1008	8	Partly cloudy"
"4.5	9	25	6	94	1008	8	Partly cloudy"
"5.0	9	25	4	94	1008	8	Partly cloudy"
"5.5	9	25	4	94	1008	8	Partly cloudy"
"6.0	9	25	4	100	1009	5	Fog"
"6.5	9	25	4	100	1009	4	Fog"
"7.0	9	26	2	100	1009	6	Partly sunny"
"7.5	9	27	2	94	1010	7	Passing clouds"
"8.5	9	28	2	94	1010	7	Passing clouds"
"9.0	9	30	4	84	1010	7	Passing clouds"
"9.5	9	30	4	79	1010	7	Scattered clouds"
"10.0	9	30	4	79	1010	7	Broken clouds"
"10.5	9	31	2	75	1010	8	Broken clouds"
"11.0	9	31	6	75	1009	8	Broken clouds"
"11.5	9	31	7	75	1009	6	Partly sunny"
"12.0	9	31	11	75	1008	8	Partly sunny"
"12.5	9	32	11	75	1008	8	Partly sunny"
"13.0	9	31	9	75	1007	8	Scattered clouds"
"13.5	9	32	11	71	1006	8	Scattered clouds"
"14.0	9	32	9	71	1006	8	Scattered clouds"
"14.5	9	32	6	71	1005	8	Scattered clouds"
"15.0	9	31	9	75	1005	0	Thunderstorms Scattered clouds"
"15.5	9	29	11	84	1005	6	Thunderstorms Scattered clouds"
"16.0	9	29	9	84	1005	6	Thunderstorms Scattered clouds"
"16.5	9	26	19	89	1006	4	Thunderstorms Broken clouds"
"17.0	9	25	6	94	1007	7	Thunderstorms Broken clouds"
"17.5	9	25	13	94	1007	7	Thunderstorms Broken clouds"
"18.0	9	25	9	94	1007	8	Thundershowers Partly cloudy"
"18.5	9	25	9	94	1008	8	Thundershowers Partly cloudy"
"19.0	9	26	13	94	1009	8	Thunderstorms Partly cloudy"
"19.5	9	25	15	100	1009	8	Thunderstorms Partly cloudy"
"20.0	9	26	4	94	1010	8	Light rain Partly cloudy"
"20.5	9	26	6	94	1010	0	Partly cloudy"
"21.0	9	26	2	94	1010	0	Partly cloudy"
"21.5	9	26	6	94	1011	0	Passing clouds"
"22.0	9	25	6	100	1011	0	Passing clouds"
"22.5	9	25	4	100	1011	0	Passing clouds"
"23.0	9	26	9	94	1011	0	Passing clouds"
"23.5	9	25	7	100	1010	7	Passing clouds"
"0.0	9	25	6	100	1009	7	Passing clouds"
"0.5	9	25	7	100	1009	7	Light rain Partly cloudy"
"1.0	9	25	4	100	1009	8	Light rain Partly cloudy"
"1.5	9	25	4	100	1009	8	Light rain Partly cloudy"
"2.0	9	25	0	100	1008	8	Light rain Partly cloudy"
"2.5	9	25	2	100	1008	8	Light rain Partly cloudy"
"3.0	9	25	2	100	1008	8	Light rain Partly cloudy"
"3.5	9	25	6	100	1008	8	Partly cloudy"
"4.0	9	25	4	100	1009	6	Clear"
"4.5	9	25	4	100	1008	8	Passing clouds"
"5.0	9	25	4	100	1009	8	Passing clouds"
"5.5	9	25	6	100	1009	8	Passing clouds"
"6.0	9	25	2	100	1009	6	Partly sunny"
"6.5	9	26	4	94	1009	5	Fog"
"7.0	9	26	4	100	1010	4	Fog"
"7.5	9	26	6	100	1010	4	Fog"
"8.5	9	28	4	94	1011	6	Scattered clouds"
"9.0	9	29	6	89	1011	6	Scattered clouds"
"9.5	9	30	4	84	1011	8	Scattered clouds"
"10.5	9	31	9	75	1010	8	Partly sunny"
"11.0	9	32	7	67	1010	8	Partly sunny"
"11.5	9	32	7	67	1009	8	Partly sunny"
"12.0	9	33	6	63	1009	8	Partly sunny"
"12.5	9	33	6	67	1008	0	Partly sunny"
"13.0	9	33	6	63	1008	0	Scattered clouds"
"13.5	9	33	4	63	1007	0	Scattered clouds"
"14.0	9	32	11	63	1007	0	Thundershowers Scattered clouds"
"14.5	9	30	20	75	1007	8	Thundershowers Scattered clouds"
"15.0	9	28	17	79	1007	8	Thundershowers Scattered clouds"
"15.5	9	29	13	79	1007	0	Scattered clouds"
"16.0	9	29	13	79	1007	0	Scattered clouds"
"16.5	9	29	11	79	1008	0	Broken clouds"
"17.0	9	29	11	79	1008	0	Broken clouds"
"17.5	9	29	11	79	1008	0	Broken clouds"
"18.0	9	29	11	79	1009	0	Partly cloudy"
"18.5	9	29	9	79	1009	0	Partly cloudy"
"19.0	9	29	7	84	1010	0	Partly cloudy"
"19.5	9	29	11	79	1010	0	Partly cloudy"
"20.0	9	29	9	79	1010	0	Passing clouds"
"20.5	9	28	7	89	1011	0	Passing clouds"
"21.0	9	28	6	84	1011	0	Passing clouds"
"21.5	9	28	6	84	1011	0	Passing clouds"
"22.0	9	28	11	84	1012	0	Passing clouds"
"22.5	9	28	2	84	1012	0	Passing clouds"
"23.5	9	27	7	94	1012	6	Passing clouds"
"0.0	9	26	9	94	1012	3	Fog"
"0.5	9	26	13	94	1011	7	Partly cloudy"
"1.0	9	26	11	94	1011	7	Partly cloudy"
"1.5	9	25	9	100	1011	6	Partly cloudy"
"2.0	9	25	7	100	1011	6	Partly cloudy"
"2.5	9	25	6	100	1010	6	Partly cloudy"
"3.0	9	25	4	100	1010	6	Partly cloudy"
"3.5	9	25	7	100	1010	6	Partly cloudy"
"4.0	9	25	7	100	1010	6	Partly cloudy"
"4.5	9	25	7	100	1010	6	Partly cloudy"
"5.0	9	25	6	100	1010	6	Partly cloudy"
"5.5	9	25	6	100	1010	6	Partly cloudy"
"6.0	9	25	4	100	1011	4	Fog"
"6.5	9	26	4	94	1011	4	Fog"
"7.0	9	26	4	100	1011	6	Broken clouds"
"7.5	9	27	4	94	1012	6	Broken clouds"
"8.5	9	29	7	89	1012	8	Scattered clouds"
"9.0	9	29	6	89	1012	8	Scattered clouds"
"9.5	9	30	9	84	1012	8	Scattered clouds"
"10.0	9	31	13	75	1012	0	Scattered clouds"
"10.5	9	32	11	71	1012	0	Scattered clouds"
"11.5	9	31	17	75	1011	0	Partly sunny"
"12.0	9	32	15	71	1011	0	Partly sunny"
"12.5	9	31	20	70	1010	0	Partly sunny"
"14.0	9	31	17	70	1009	0	Scattered clouds"
"14.5	9	31	17	70	1009	0	Scattered clouds"
"15.0	9	31	15	70	1008	0	Scattered clouds"
"15.5	9	30	15	75	1009	8	Sprinkles Scattered clouds"
"16.0	9	30	17	75	1009	0	Scattered clouds"
"16.5	9	30	13	75	1009	0	Scattered clouds"
"17.0	9	26	15	89	1010	6	Thunderstorms Broken clouds"
"17.5	9	27	4	89	1010	8	Thundershowers Scattered clouds"
"18.0	9	27	13	94	1011	8	Thundershowers Partly cloudy"
"19.0	9	26	7	94	1012	8	Light rain Partly cloudy"
"19.5	9	26	7	100	1012	8	Light rain Partly cloudy"
"20.0	9	26	9	94	1012	8	Light rain Partly cloudy"
"20.5	9	26	9	94	1013	0	Partly cloudy"
"21.0	9	26	9	94	1013	0	Partly cloudy"
"21.5	9	26	6	94	1013	0	Partly cloudy"
"22.0	9	26	7	94	1013	0	Partly cloudy"
"22.5	9	26	7	94	1013	0	Partly cloudy"
"23.0	9	26	6	94	1013	0	Partly cloudy"
"23.5	9	26	4	94	1012	0	Partly cloudy"
"0.0	9	26	2	94	1012	0	Passing clouds"
"0.5	9	25	4	100	1011	0	Passing clouds"
"1.0	9	25	6	100	1011	0	Passing clouds"
"1.5	9	25	4	100	1010	0	Passing clouds"
"2.0	9	25	7	100	1010	0	Passing clouds"
"2.5	9	25	4	100	1010	8	Passing clouds"
"3.0	9	25	4	100	1010	8	Passing clouds"
"3.5	9	25	6	94	1010	8	Passing clouds"
"4.0	9	25	6	100	1010	8	Passing clouds"
"4.5	9	25	4	100	1010	7	Passing clouds"
"5.0	9	25	6	100	1011	7	Passing clouds"
"5.5	9	25	4	100	1011	6	Passing clouds"
"6.0	9	25	4	100	1011	4	Fog"
"6.5	9	25	2	100	1012	5	Fog"
"7.0	9	26	2	100	1012	6	Partly sunny"
"7.5	9	26	4	100	1013	7	Partly sunny"
"8.5	9	27	4	94	1013	8	Partly sunny"
"9.0	9	28	2	94	1013	8	Partly sunny"
"9.5	9	29	4	89	1013	8	Partly sunny"
"10.0	9	30	6	84	1013	0	Partly sunny"
"10.5	9	30	7	84	1013	0	Scattered clouds"
"11.0	9	31	2	79	1013	0	Scattered clouds"
"11.5	9	31	6	75	1012	0	Scattered clouds"
"12.0	9	26	11	89	1012	2	Strong thunderstorms Scattered clouds"
"12.5	9	25	13	94	1012	8	Thunderstorms Scattered clouds"
"13.0	9	25	15	94	1011	8	Sprinkles Scattered clouds"
"13.5	9	26	6	89	1010	8	Scattered clouds"
"14.0	9	26	6	94	1011	8	Scattered clouds"
"14.5	9	26	0	94	1010	7	Scattered clouds"
"15.0	9	26	6	100	1010	6	Light rain Broken clouds"
"15.5	9	26	4	94	1010	6	Light rain Broken clouds"
"16.0	9	26	6	94	1010	3	Light rain Fog"
"16.5	9	25	6	100	1010	3	Light rain Fog"
"17.0	9	25	4	100	1010	3	Light rain Fog"
"17.5	9	25	6	100	1009	4	Light rain Fog"
"18.0	9	26	6	94	1009	6	Passing clouds"
"18.5	9	26	4	100	1010	7	Passing clouds"
"19.0	9	26	2	100	1010	7	Passing clouds"
"19.5	9	26	4	100	1010	7	Passing clouds"
"20.0	9	26	4	100	1011	8	Passing clouds"
"20.5	9	26	4	100	1011	8	Passing clouds"
"21.0	9	26	6	94	1012	8	Passing clouds"
"21.5	9	25	4	100	1012	8	Passing clouds"
"22.0	9	25	2	100	1012	8	Passing clouds"
"22.5	9	25	2	100	1012	8	Passing clouds"
"23.0	9	25	2	100	1012	6	Passing clouds"
"23.5	9	25	6	100	1012	5	Fog"
"0.0	9	25	4	100	1012	5	Fog"
"0.5	9	25	2	100	1011	5	Fog"
"1.0	9	25	2	100	1011	4	Fog"
"1.5	9	25	4	100	1011	4	Fog"
"2.0	9	25	2	100	1011	4	Fog"
"2.5	9	25	4	100	1011	4	Fog"
"3.0	9	25	2	100	1010	4	Fog"
"3.5	9	25	2	94	1010	3	Fog"
"4.0	9	25	2	94	1010	3	Fog"
"4.5	9	25	2	100	1010	3	Fog"
"5.0	9	25	0	94	1010	3	Fog"
"5.5	9	25	2	100	1011	2	Fog"
"6.0	9	25	4	100	1011	2	Fog"
"6.5	9	25	4	100	1011	2	Fog"
"7.0	9	26	4	94	1011	2	Fog"
"7.5	9	26	2	100	1012	3	Light rain Fog"
"8.5	9	27	2	100	1012	6	Partly sunny"
"9.0	9	29	2	94	1013	6	Partly sunny"
"9.5	9	29	4	94	1013	7	Scattered clouds"
"10.0	9	30	4	89	1012	8	Partly sunny"
"10.5	9	31	4	79	1012	8	Partly sunny"
"11.0	9	31	6	79	1012	0	Scattered clouds"
"11.5	9	32	9	75	1011	0	Scattered clouds"
"12.0	9	31	11	75	1010	0	Scattered clouds"
"12.5	9	31	11	70	1010	0	Sprinkles Scattered clouds"
"13.0	9	28	15	79	1009	7	Thunderstorms Scattered clouds"
"13.5	9	26	11	89	1009	5	Thunderstorms Scattered clouds"
"14.0	9	26	7	94	1009	4	Thunderstorms Broken clouds"
"14.5	9	26	7	94	1009	7	Light rain Scattered clouds"
"15.0	9	26	4	94	1009	7	Scattered clouds"
"15.5	9	26	6	100	1009	7	Light rain Broken clouds"
"16.0	9	26	9	94	1008	7	Light rain Broken clouds"
"16.5	9	26	7	94	1008	7	Light rain Broken clouds"
"17.0	9	26	6	94	1008	7	Light rain Broken clouds"
"17.5	9	25	9	100	1009	7	Light rain Broken clouds"
"18.0	9	25	9	100	1009	3	Fog"
"18.5	9	25	11	100	1010	6	Partly cloudy"
"19.0	9	25	7	100	1010	7	Partly cloudy"
"19.5	9	25	6	100	1011	7	Thunderstorms Partly cloudy"
"20.0	9	24	13	100	1011	7	Thunderstorms Partly cloudy"
"20.5	9	24	2	100	1010	8	Light rain Partly cloudy"
"21.0	9	24	7	100	1011	0	Partly cloudy"
"21.5	9	25	6	94	1011	0	Partly cloudy"
"22.0	9	25	7	94	1011	0	Partly cloudy"
"22.5	9	24	6	100	1012	8	Partly cloudy"
"23.0	9	24	6	100	1012	8	Partly cloudy"
"23.5	9	24	4	100	1011	8	Partly cloudy"
"0.0	9	24	6	100	1011	8	Partly cloudy"
"0.5	9	24	4	100	1011	8	Passing clouds"
"1.0	9	24	7	100	1010	8	Passing clouds"
"1.5	9	24	6	94	1010	7	Passing clouds"
"2.0	9	24	7	94	1010	7	Passing clouds"
"2.5	9	24	6	94	1009	7	Passing clouds"
"3.0	9	24	6	94	1009	7	Passing clouds"
"3.5	9	24	4	94	1009	7	Passing clouds"
"4.0	9	24	2	100	1009	8	Passing clouds"
"4.5	9	24	2	100	1009	8	Passing clouds"
"5.0	9	24	4	100	1009	8	Passing clouds"
"5.5	9	24	2	100	1009	8	Passing clouds"
"6.0	9	24	0	100	1010	8	Partly sunny"
"6.5	9	24	4	100	1010	7	Partly sunny"
"7.0	9	25	6	94	1011	7	Partly sunny"
"7.5	9	25	0	94	1011	7	Partly sunny"
"8.5	9	26	4	94	1012	8	Scattered clouds"
"9.0	9	27	4	89	1012	8	Scattered clouds"
"9.5	9	28	4	84	1012	0	Scattered clouds"
"10.0	9	30	7	79	1012	0	Scattered clouds"
"10.5	9	30	13	79	1011	0	Scattered clouds"
"11.0	9	31	15	75	1011	0	Scattered clouds"
"11.5	9	31	13	75	1011	0	Partly sunny"
"12.0	9	31	15	75	1010	0	Partly sunny"
"12.5	9	32	13	71	1009	0	Partly sunny"
"13.0	9	32	11	71	1009	0	Partly sunny"
"13.5	9	32	13	67	1008	0	Partly sunny"
"14.0	9	32	15	67	1007	0	Partly sunny"
"14.5	9	33	15	63	1007	0	Partly sunny"
"15.0	9	33	11	67	1006	0	Partly sunny"
"15.5	9	33	15	63	1006	0	Partly sunny"
"16.0	9	32	13	63	1006	0	Scattered clouds"
"16.5	9	32	19	63	1006	0	Scattered clouds"
"17.0	9	32	15	63	1006	0	Scattered clouds"
"17.5	9	31	15	66	1006	0	Scattered clouds"
"18.0	9	30	11	75	1007	0	Passing clouds"
"18.5	9	30	11	75	1007	0	Passing clouds"
"19.0	9	29	9	79	1008	0	Passing clouds"
"19.5	9	28	7	84	1008	0	Passing clouds"
"20.0	9	29	13	79	1008	0	Passing clouds"
"20.5	9	29	11	79	1009	0	Passing clouds"
"21.0	9	28	11	84	1009	0	Passing clouds"
"21.5	9	28	9	89	1010	0	Passing clouds"
"22.0	9	28	11	89	1010	0	Passing clouds"
"22.5	9	27	11	89	1010	0	Passing clouds"
"23.0	9	27	11	89	1010	0	Passing clouds"
"23.5	9	27	13	84	1009	0	Passing clouds"
"0.0	9	26	9	89	1009	0	Passing clouds"
"0.5	9	26	7	94	1009	0	Passing clouds"
"1.0	9	26	7	94	1009	0	Passing clouds"
"1.5	9	26	4	94	1009	0	Passing clouds"
"2.0	9	26	7	94	1008	0	Passing clouds"
"2.5	9	26	6	94	1008	0	Passing clouds"
"3.0	9	26	6	94	1008	0	Passing clouds"
"3.5	9	26	4	94	1008	0	Passing clouds"
"4.0	9	25	2	100	1008	0	Passing clouds"
"4.5	9	25	4	94	1008	8	Passing clouds"
"5.0	9	25	0	94	1008	8	Passing clouds"
"5.5	9	25	0	94	1008	8	Passing clouds"
"6.0	9	25	4	94	1008	8	Scattered clouds"
"6.5	9	25	2	100	1009	0	Scattered clouds"
"7.0	9	27	4	94	1009	8	Scattered clouds"
"7.5	9	27	4	94	1009	8	Scattered clouds"
"8.0	9	28	7	89	1009	8	Scattered clouds"
"8.5	9	29	6	89	1010	8	Scattered clouds"
"9.0	9	30	9	79	1010	0	Scattered clouds"
"9.5	9	31	11	70	1010	0	Scattered clouds"
"10.0	9	31	9	75	1010	0	Scattered clouds"
"10.5	9	32	11	67	1010	0	Scattered clouds"
"11.0	9	32	9	67	1009	0	Scattered clouds"
"11.5	9	32	9	67	1009	0	Scattered clouds"
"12.0	9	32	4	67	1009	0	Scattered clouds"
"12.5	9	33	7	67	1008	0	Scattered clouds"
"13.0	9	33	9	63	1007	0	Scattered clouds"
"13.5	9	34	11	63	1007	0	Scattered clouds"
"14.0	9	34	9	59	1006	0	Scattered clouds"
"14.5	9	34	11	59	1006	0	Scattered clouds"
"15.0	9	34	9	59	1005	0	Scattered clouds"
"15.5	9	34	15	59	1005	8	Thunderstorms Scattered clouds"
"16.0	9	34	11	56	1005	8	Scattered clouds"
"16.5	9	33	9	56	1005	8	Scattered clouds"
"17.0	9	32	7	67	1005	8	Scattered clouds"
"17.5	9	30	13	75	1006	8	Thunderstorms Scattered clouds"
"18.0	9	24	30	94	1008	1	Strong thunderstorms Partly cloudy"
"18.5	9	24	9	100	1007	6	Thunderstorms Passing clouds"
"19.0	9	25	7	94	1007	8	Thunderstorms Partly cloudy"
"19.5	9	25	2	100	1007	8	Light rain Partly cloudy"
"20.0	9	25	0	100	1007	8	Light rain Partly cloudy"
"20.5	9	25	0	94	1008	8	Partly cloudy"
"21.0	9	26	9	100	1008	8	Partly cloudy"
"21.5	9	27	6	94	1009	8	Partly cloudy"
"22.0	9	27	11	100	1009	8	Partly cloudy"
"22.5	9	27	11	100	1009	8	Partly cloudy"
"23.0	9	27	13	100	1009	8	Partly cloudy"
"23.5	9	27	13	100	1009	8	Partly cloudy"
"0.0	9	27	9	94	1009	8	Partly cloudy"
"0.5	9	27	11	100	1008	8	Partly cloudy"
"1.0	9	27	2	100	1008	9	Clear"
"1.5	9	27	4	100	1008	16	Clear"
"2.0	9	27	2	100	1008	16	Clear"
"2.5	9	27	4	100	1008	0	Passing clouds"
"3.0	9	27	0	100	1007	0	Passing clouds"
"3.5	9	27	6	100	1007	0	Passing clouds"
"4.0	9	27	4	100	1007	8	Passing clouds"
"4.5	9	27	2	100	1007	8	Passing clouds"
"5.0	9	27	4	94	1008	8	Passing clouds"
"5.5	9	27	6	94	1008	8	Passing clouds"
"6.0	9	27	4	94	1008	8	Scattered clouds"
"6.5	9	27	2	100	1009	8	Scattered clouds"
"7.0	9	27	2	100	1009	8	Scattered clouds"
"7.5	9	28	7	94	1009	0	Scattered clouds"
"8.5	9	29	7	94	1009	0	Partly sunny"
"9.0	9	30	6	89	1009	0	Partly sunny"
"9.5	9	31	7	84	1010	0	Partly sunny"
"10.0	9	31	11	79	1009	0	Partly sunny"
"10.5	9	30	9	79	1009	0	Scattered clouds"
"11.0	9	30	11	79	1009	8	Sprinkles Scattered clouds"
"11.5	9	32	9	71	1008	0	Scattered clouds"
"12.0	9	31	11	75	1008	0	Scattered clouds"
"12.5	9	30	11	79	1007	7	Sprinkles Scattered clouds"
"13.0	9	31	6	75	1007	0	Scattered clouds"
"13.5	9	33	9	67	1006	0	Scattered clouds"
"14.0	9	32	9	75	1005	0	Scattered clouds"
"14.5	9	32	11	71	1005	0	Scattered clouds"
"15.0	9	32	13	71	1005	0	Scattered clouds"
"15.5	9	32	15	67	1005	0	Scattered clouds"
"16.0	9	33	13	63	1005	0	Scattered clouds"
"16.5	9	32	11	63	1005	0	Passing clouds"
"17.0	9	31	9	66	1005	0	Passing clouds"
"17.5	9	31	9	70	1005	0	Passing clouds"
"18.0	9	30	4	75	1006	0	Passing clouds"
"18.5	9	31	6	70	1006	0	Passing clouds"
"19.0	9	30	6	75	1007	0	Passing clouds"
"19.5	9	30	2	75	1007	0	Passing clouds"
"20.0	9	29	4	79	1008	0	Passing clouds"
"20.5	9	30	7	79	1008	0	Passing clouds"
"21.0	9	30	9	79	1008	0	Passing clouds"
"21.5	9	29	9	84	1009	0	Passing clouds"
"22.0	9	29	7	84	1009	0	Passing clouds"
"22.5	9	29	7	84	1009	0	Passing clouds"
"23.0	9	29	13	84	1009	0	Passing clouds"
"23.5	9	29	11	89	1009	0	Passing clouds"
"0.0	9	29	13	89	1009	0	Passing clouds"
"0.5	9	28	9	94	1009	0	Passing clouds"
"1.0	9	28	9	94	1008	0	Passing clouds"
"1.5	9	28	9	89	1008	0	Passing clouds"
"2.0	9	28	11	94	1007	0	Passing clouds"
"2.5	9	27	7	94	1007	0	Passing clouds"
"3.0	9	27	6	100	1007	0	Passing clouds"
"3.5	9	27	6	100	1007	0	Passing clouds"
"4.0	9	27	2	100	1007	9	Passing clouds"
"4.5	9	27	7	94	1007	0	Passing clouds"
"5.0	9	27	9	100	1007	0	Passing clouds"
"5.5	9	27	11	100	1007	0	Passing clouds"
"6.0	9	28	9	94	1007	0	Passing clouds"
"6.5	9	28	11	94	1008	0	Scattered clouds"
"7.0	9	28	11	94	1008	0	Partly sunny"
"7.5	9	29	7	89	1008	0	Partly sunny"
"8.5	9	29	9	89	1009	0	Partly sunny"
"9.0	9	30	7	84	1009	0	Partly sunny"
"9.5	9	31	7	84	1009	0	Scattered clouds"
"10.0	9	31	11	79	1009	0	Scattered clouds"
"10.5	9	32	6	79	1009	8	Scattered clouds"
"11.0	9	31	9	79	1008	8	Scattered clouds"
"11.5	9	32	4	75	1008	0	Sprinkles Scattered clouds"
"12.0	9	30	19	79	1008	8	Sprinkles Scattered clouds"
"12.5	9	30	11	84	1007	8	Thunderstorms Scattered clouds"
"13.0	9	29	7	84	1007	2	Strong thunderstorms Broken clouds"
"13.5	9	26	17	94	1007	4	Thunderstorms Broken clouds"
"14.5	9	27	6	94	1006	8	Broken clouds"
"15.0	9	27	7	100	1006	8	Broken clouds"
"15.5	9	27	9	100	1005	8	Broken clouds"
"16.0	9	27	9	94	1005	8	Broken clouds"
"16.5	9	28	2	94	1005	8	Partly sunny"
"17.0	9	28	4	94	1005	8	Partly sunny"
"17.5	9	28	2	94	1006	8	Partly sunny"
"18.0	9	28	9	89	1007	8	Partly cloudy"
"18.5	9	28	4	89	1007	8	Partly cloudy"
"19.0	9	28	4	89	1007	8	Partly cloudy"
"19.5	9	28	7	89	1008	8	Partly cloudy"
"20.0	9	27	13	94	1009	8	Sprinkles Partly cloudy"
"20.5	9	27	11	94	1008	8	Partly cloudy"
"21.5	9	27	4	94	1009	0	Partly cloudy"
"22.0	9	27	2	94	1009	0	Partly cloudy"
"22.5	9	28	9	89	1009	0	Partly cloudy"
"23.0	9	28	7	89	1009	0	Partly cloudy"
"23.5	9	27	9	94	1009	0	Partly cloudy"
"0.0	9	27	7	94	1009	0	Partly cloudy"
"0.5	9	27	2	89	1008	0	Partly cloudy"
"1.0	9	27	2	89	1008	0	Partly cloudy"
"1.5	9	27	6	89	1008	0	Partly cloudy"
"2.0	9	27	4	89	1008	0	Partly cloudy"
"2.5	9	26	15	94	1008	0	Partly cloudy"
"3.0	9	26	11	89	1007	0	Partly cloudy"
"3.5	9	26	4	89	1007	0	Partly cloudy"
"4.0	9	25	6	94	1007	0	Partly cloudy"
"4.5	9	25	7	94	1007	0	Partly cloudy"
"5.0	9	25	6	100	1008	0	Partly cloudy"
"5.5	9	25	6	100	1008	0	Partly cloudy"
"6.0	9	25	4	94	1008	8	Broken clouds"
"6.5	9	26	4	94	1008	6	Scattered clouds"
"7.0	9	27	2	94	1008	7	Scattered clouds"
"7.5	9	28	7	89	1008	8	Scattered clouds"
"8.5	9	30	9	84	1008	8	Passing clouds"
"9.0	9	31	9	79	1008	8	Passing clouds"
"10.5	9	33	4	67	1008	0	Partly sunny"
"11.0	9	33	4	63	1008	0	Partly sunny"
"11.5	9	32	2	67	1007	0	Partly sunny"
"12.0	9	32	7	71	1007	8	Partly sunny"
"12.5	9	33	9	67	1007	8	Sprinkles Scattered clouds"
"13.0	9	34	4	63	1006	8	Sprinkles Scattered clouds"
"13.5	9	31	9	70	1005	8	Scattered showers Broken clouds"
"14.0	9	30	17	79	1005	8	Sprinkles Broken clouds"
"14.5	9	27	22	94	1005	1	Strong thunderstorms Broken clouds"
"15.0	9	25	17	100	1005	1	Strong thunderstorms Broken clouds"
"15.5	9	26	17	94	1005	6	Thunderstorms Scattered clouds"
"16.0	9	27	7	100	1005	7	Scattered clouds"
"16.5	9	28	6	94	1005	0	Scattered clouds"
"17.0	9	29	11	94	1005	8	Scattered clouds"
"17.5	9	29	11	94	1006	0	Scattered clouds"
"18.0	9	29	7	89	1006	0	Partly cloudy"
"18.5	9	29	13	89	1007	0	Partly cloudy"
"19.0	9	29	13	89	1007	0	Partly cloudy"
"19.5	9	29	9	89	1008	0	Partly cloudy"
"20.0	9	29	9	89	1008	0	Passing clouds"
"20.5	9	29	9	89	1009	0	Passing clouds"
"21.0	9	29	7	89	1009	0	Passing clouds"
"21.5	9	29	9	89	1008	0	Passing clouds"
"22.0	9	29	13	89	1008	0	Passing clouds"
"22.5	9	28	4	94	1008	0	Passing clouds"
"23.0	9	28	4	89	1008	8	Passing clouds"
"23.5	9	27	2	94	1008	8	Passing clouds"
"0.0	9	27	4	94	1008	8	Passing clouds"
"0.5	9	26	7	100	1008	7	Passing clouds"
"1.0	9	27	6	94	1008	8	Passing clouds"
"2.0	9	26	4	100	1007	8	Thunderstorms Passing clouds"
